date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2014-03-15,Bread (rye) - Retail,Loaf,cereals and tubers,4.48,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2014-04-15,Bread (rye) - Retail,Loaf,cereals and tubers,4.63,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2014-05-15,Bread (rye) - Retail,Loaf,cereals and tubers,4.73,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2014-06-15,Bread (rye) - Retail,Loaf,cereals and tubers,5.0,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2014-07-15,Bread (rye) - Retail,Loaf,cereals and tubers,5.0,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2014-08-15,Bread (rye) - Retail,Loaf,cereals and tubers,5.0,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2014-09-15,Bread (rye) - Retail,Loaf,cereals and tubers,5.09,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2014-10-15,Bread (rye) - Retail,Loaf,cereals and tubers,5.27,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2014-11-15,Bread (rye) - Retail,Loaf,cereals and tubers,5.27,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2014-12-15,Bread (rye) - Retail,Loaf,cereals and tubers,5.52,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2015-01-15,Bread (rye) - Retail,Loaf,cereals and tubers,5.55,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2015-02-15,Bread (rye) - Retail,Loaf,cereals and tubers,5.92,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2015-03-15,Bread (rye) - Retail,Loaf,cereals and tubers,7.1867,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2015-04-15,Bread (rye) - Retail,Loaf,cereals and tubers,7.1533,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2015-05-15,Bread (rye) - Retail,Loaf,cereals and tubers,7.13,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2015-06-15,Bread (rye) - Retail,Loaf,cereals and tubers,7.13,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2015-07-15,Bread (rye) - Retail,Loaf,cereals and tubers,7.25,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2015-08-15,Bread (rye) - Retail,Loaf,cereals and tubers,7.31,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2015-09-15,Bread (rye) - Retail,Loaf,cereals and tubers,7.31,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2015-10-15,Bread (rye) - Retail,Loaf,cereals and tubers,7.31,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2015-11-15,Bread (rye) - Retail,Loaf,cereals and tubers,7.31,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2015-12-15,Bread (rye) - Retail,Loaf,cereals and tubers,7.31,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2016-01-15,Bread (rye) - Retail,Loaf,cereals and tubers,7.31,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2016-02-15,Bread (rye) - Retail,Loaf,cereals and tubers,7.31,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2016-03-15,Bread (rye) - Retail,Loaf,cereals and tubers,7.31,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2016-04-15,Bread (rye) - Retail,Loaf,cereals and tubers,7.3967,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2016-05-15,Bread (rye) - Retail,Loaf,cereals and tubers,7.8167,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2016-06-15,Bread (rye) - Retail,Loaf,cereals and tubers,8.6933,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2016-07-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.25,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2016-08-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.34,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2016-09-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.88,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2016-10-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.8833,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2016-11-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.88,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2016-12-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.77,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2017-01-15,Bread (rye) - Retail,Loaf,cereals and tubers,10.4233,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2017-02-15,Bread (rye) - Retail,Loaf,cereals and tubers,10.8667,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2017-03-15,Bread (rye) - Retail,Loaf,cereals and tubers,10.91,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2017-04-15,Bread (rye) - Retail,Loaf,cereals and tubers,11.12,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2017-05-15,Bread (rye) - Retail,Loaf,cereals and tubers,11.0933,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2017-06-15,Bread (rye) - Retail,Loaf,cereals and tubers,11.02,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2017-07-15,Bread (rye) - Retail,Loaf,cereals and tubers,11.1633,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2017-09-15,Bread (rye) - Retail,Loaf,cereals and tubers,11.06,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2017-10-15,Bread (rye) - Retail,Loaf,cereals and tubers,11.53,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2017-11-15,Bread (rye) - Retail,Loaf,cereals and tubers,11.3367,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2017-12-15,Bread (rye) - Retail,Loaf,cereals and tubers,11.4667,UAH,Ukraine,,3163,Odessa,1873,374,15,37,1,1873_374_15_37,
2014-03-15,Bread (wheat) - Retail,Loaf,cereals and tubers,4.5,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2014-04-15,Bread (wheat) - Retail,Loaf,cereals and tubers,4.69,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2014-05-15,Bread (wheat) - Retail,Loaf,cereals and tubers,4.69,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2014-06-15,Bread (wheat) - Retail,Loaf,cereals and tubers,5.19,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2014-07-15,Bread (wheat) - Retail,Loaf,cereals and tubers,5.19,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2014-08-15,Bread (wheat) - Retail,Loaf,cereals and tubers,5.19,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2014-09-15,Bread (wheat) - Retail,Loaf,cereals and tubers,5.2933,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2014-10-15,Bread (wheat) - Retail,Loaf,cereals and tubers,5.5,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2014-11-15,Bread (wheat) - Retail,Loaf,cereals and tubers,5.5,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2014-12-15,Bread (wheat) - Retail,Loaf,cereals and tubers,5.6267,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2015-01-15,Bread (wheat) - Retail,Loaf,cereals and tubers,5.91,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2015-02-15,Bread (wheat) - Retail,Loaf,cereals and tubers,6.27,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2015-03-15,Bread (wheat) - Retail,Loaf,cereals and tubers,8.25,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2015-04-15,Bread (wheat) - Retail,Loaf,cereals and tubers,8.3967,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2015-05-15,Bread (wheat) - Retail,Loaf,cereals and tubers,8.47,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2015-06-15,Bread (wheat) - Retail,Loaf,cereals and tubers,8.47,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2015-07-15,Bread (wheat) - Retail,Loaf,cereals and tubers,8.47,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2015-08-15,Bread (wheat) - Retail,Loaf,cereals and tubers,8.47,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2015-09-15,Bread (wheat) - Retail,Loaf,cereals and tubers,8.47,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2015-10-15,Bread (wheat) - Retail,Loaf,cereals and tubers,8.47,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2015-11-15,Bread (wheat) - Retail,Loaf,cereals and tubers,8.47,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2015-12-15,Bread (wheat) - Retail,Loaf,cereals and tubers,8.47,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2016-01-15,Bread (wheat) - Retail,Loaf,cereals and tubers,8.47,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2016-02-15,Bread (wheat) - Retail,Loaf,cereals and tubers,8.47,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2016-03-15,Bread (wheat) - Retail,Loaf,cereals and tubers,8.47,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2016-04-15,Bread (wheat) - Retail,Loaf,cereals and tubers,8.5833,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2016-05-15,Bread (wheat) - Retail,Loaf,cereals and tubers,9.05,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2016-06-15,Bread (wheat) - Retail,Loaf,cereals and tubers,9.3167,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2016-07-15,Bread (wheat) - Retail,Loaf,cereals and tubers,9.39,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2016-08-15,Bread (wheat) - Retail,Loaf,cereals and tubers,9.5,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2016-09-15,Bread (wheat) - Retail,Loaf,cereals and tubers,9.75,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2016-10-15,Bread (wheat) - Retail,Loaf,cereals and tubers,8.25,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2016-11-15,Bread (wheat) - Retail,Loaf,cereals and tubers,8.25,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2016-12-15,Bread (wheat) - Retail,Loaf,cereals and tubers,9.75,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2017-01-15,Bread (wheat) - Retail,Loaf,cereals and tubers,10.4167,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2017-02-15,Bread (wheat) - Retail,Loaf,cereals and tubers,10.75,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2017-03-15,Bread (wheat) - Retail,Loaf,cereals and tubers,10.75,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2017-04-15,Bread (wheat) - Retail,Loaf,cereals and tubers,10.75,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2017-05-15,Bread (wheat) - Retail,Loaf,cereals and tubers,10.75,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2017-06-15,Bread (wheat) - Retail,Loaf,cereals and tubers,10.75,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2017-07-15,Bread (wheat) - Retail,Loaf,cereals and tubers,9.46,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2017-09-15,Bread (wheat) - Retail,Loaf,cereals and tubers,9.46,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2017-10-15,Bread (wheat) - Retail,Loaf,cereals and tubers,9.63,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2017-11-15,Bread (wheat) - Retail,Loaf,cereals and tubers,9.63,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2017-12-15,Bread (wheat) - Retail,Loaf,cereals and tubers,9.6667,UAH,Ukraine,,3163,Odessa,1873,375,15,37,1,1873_375_15_37,
2014-03-15,Fat (salo) - Retail,KG,oil and fats,22.7,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2014-04-15,Fat (salo) - Retail,KG,oil and fats,22.16,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2014-05-15,Fat (salo) - Retail,KG,oil and fats,20.8767,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2014-06-15,Fat (salo) - Retail,KG,oil and fats,19.7067,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2014-07-15,Fat (salo) - Retail,KG,oil and fats,20.1633,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2014-08-15,Fat (salo) - Retail,KG,oil and fats,21.37,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2014-09-15,Fat (salo) - Retail,KG,oil and fats,25.55,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2014-10-15,Fat (salo) - Retail,KG,oil and fats,33.12,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2014-11-15,Fat (salo) - Retail,KG,oil and fats,35.85,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2014-12-15,Fat (salo) - Retail,KG,oil and fats,35.8,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2015-01-15,Fat (salo) - Retail,KG,oil and fats,34.4733,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2015-02-15,Fat (salo) - Retail,KG,oil and fats,32.8167,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2015-03-15,Fat (salo) - Retail,KG,oil and fats,32.1967,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2015-04-15,Fat (salo) - Retail,KG,oil and fats,30.5133,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2015-05-15,Fat (salo) - Retail,KG,oil and fats,28.93,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2015-06-15,Fat (salo) - Retail,KG,oil and fats,26.6333,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2015-07-15,Fat (salo) - Retail,KG,oil and fats,28.4933,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2015-08-15,Fat (salo) - Retail,KG,oil and fats,30.2,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2015-09-15,Fat (salo) - Retail,KG,oil and fats,34.2467,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2015-10-15,Fat (salo) - Retail,KG,oil and fats,48.2133,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2015-11-15,Fat (salo) - Retail,KG,oil and fats,47.6133,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2015-12-15,Fat (salo) - Retail,KG,oil and fats,43.4733,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2016-01-15,Fat (salo) - Retail,KG,oil and fats,42.82,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2016-02-15,Fat (salo) - Retail,KG,oil and fats,41.93,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2016-03-15,Fat (salo) - Retail,KG,oil and fats,40.7767,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2016-04-15,Fat (salo) - Retail,KG,oil and fats,37.2733,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2016-05-15,Fat (salo) - Retail,KG,oil and fats,33.8467,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2016-06-15,Fat (salo) - Retail,KG,oil and fats,29.5167,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2016-07-15,Fat (salo) - Retail,KG,oil and fats,30.7967,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2016-08-15,Fat (salo) - Retail,KG,oil and fats,28.93,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2016-09-15,Fat (salo) - Retail,KG,oil and fats,29.9367,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2016-10-15,Fat (salo) - Retail,KG,oil and fats,40.4067,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2016-11-15,Fat (salo) - Retail,KG,oil and fats,47.8867,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2016-12-15,Fat (salo) - Retail,KG,oil and fats,43.5533,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2017-01-15,Fat (salo) - Retail,KG,oil and fats,42.4433,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2017-02-15,Fat (salo) - Retail,KG,oil and fats,45.7267,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2017-03-15,Fat (salo) - Retail,KG,oil and fats,45.92,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2017-04-15,Fat (salo) - Retail,KG,oil and fats,46.2567,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2017-05-15,Fat (salo) - Retail,KG,oil and fats,47.2133,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2017-06-15,Fat (salo) - Retail,KG,oil and fats,48.5533,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2017-07-15,Fat (salo) - Retail,KG,oil and fats,51.9567,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2017-09-15,Fat (salo) - Retail,KG,oil and fats,67.78,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2017-10-15,Fat (salo) - Retail,KG,oil and fats,87.1,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2017-11-15,Fat (salo) - Retail,KG,oil and fats,88.1967,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2017-12-15,Fat (salo) - Retail,KG,oil and fats,76.8567,UAH,Ukraine,,3163,Odessa,1873,376,15,5,6,1873_376_15_5,
2014-03-15,Rice - Retail,KG,cereals and tubers,8.6,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2014-04-15,Rice - Retail,KG,cereals and tubers,9.0767,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2014-05-15,Rice - Retail,KG,cereals and tubers,9.4367,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2014-06-15,Rice - Retail,KG,cereals and tubers,9.61,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2014-07-15,Rice - Retail,KG,cereals and tubers,9.2867,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2014-08-15,Rice - Retail,KG,cereals and tubers,9.6567,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2014-09-15,Rice - Retail,KG,cereals and tubers,10.6,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2014-10-15,Rice - Retail,KG,cereals and tubers,11.8367,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2014-11-15,Rice - Retail,KG,cereals and tubers,12.66,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2014-12-15,Rice - Retail,KG,cereals and tubers,14.1767,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2015-01-15,Rice - Retail,KG,cereals and tubers,16.4533,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2015-02-15,Rice - Retail,KG,cereals and tubers,18.8833,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2015-03-15,Rice - Retail,KG,cereals and tubers,22.0833,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2015-04-15,Rice - Retail,KG,cereals and tubers,21.6733,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2015-05-15,Rice - Retail,KG,cereals and tubers,20.2167,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2015-06-15,Rice - Retail,KG,cereals and tubers,19.2433,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2015-07-15,Rice - Retail,KG,cereals and tubers,17.7933,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2015-08-15,Rice - Retail,KG,cereals and tubers,17.58,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2015-09-15,Rice - Retail,KG,cereals and tubers,16.9467,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2015-10-15,Rice - Retail,KG,cereals and tubers,16.2567,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2015-11-15,Rice - Retail,KG,cereals and tubers,16.1033,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2015-12-15,Rice - Retail,KG,cereals and tubers,16.0167,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2016-01-15,Rice - Retail,KG,cereals and tubers,15.9133,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2016-02-15,Rice - Retail,KG,cereals and tubers,15.65,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2016-03-15,Rice - Retail,KG,cereals and tubers,15.0633,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2016-04-15,Rice - Retail,KG,cereals and tubers,14.7433,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2016-05-15,Rice - Retail,KG,cereals and tubers,14.99,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2016-06-15,Rice - Retail,KG,cereals and tubers,14.7433,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2016-07-15,Rice - Retail,KG,cereals and tubers,15.1533,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2016-08-15,Rice - Retail,KG,cereals and tubers,15.48,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2016-09-15,Rice - Retail,KG,cereals and tubers,15.8967,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2016-10-15,Rice - Retail,KG,cereals and tubers,16.0267,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2016-11-15,Rice - Retail,KG,cereals and tubers,16.06,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2016-12-15,Rice - Retail,KG,cereals and tubers,16.1467,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2017-01-15,Rice - Retail,KG,cereals and tubers,16.4567,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2017-02-15,Rice - Retail,KG,cereals and tubers,16.6133,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2017-03-15,Rice - Retail,KG,cereals and tubers,16.8,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2017-04-15,Rice - Retail,KG,cereals and tubers,16.93,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2017-05-15,Rice - Retail,KG,cereals and tubers,17.0767,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2017-06-15,Rice - Retail,KG,cereals and tubers,17.4667,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2017-07-15,Rice - Retail,KG,cereals and tubers,17.7533,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2017-09-15,Rice - Retail,KG,cereals and tubers,18.2833,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2017-10-15,Rice - Retail,KG,cereals and tubers,19.08,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2017-11-15,Rice - Retail,KG,cereals and tubers,19.32,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2017-12-15,Rice - Retail,KG,cereals and tubers,18.3333,UAH,Ukraine,,3164,Poltava,1874,52,15,5,1,1874_52_15_5,
2014-03-15,Milk - Retail,L,milk and dairy,8.1733,UAH,Ukraine,,3164,Poltava,1874,81,15,15,3,1874_81_15_15,
2014-04-15,Milk - Retail,L,milk and dairy,8.2967,UAH,Ukraine,,3164,Poltava,1874,81,15,15,3,1874_81_15_15,
2014-05-15,Milk - Retail,L,milk and dairy,8.4767,UAH,Ukraine,,3164,Poltava,1874,81,15,15,3,1874_81_15_15,
2014-06-15,Milk - Retail,L,milk and dairy,8.4067,UAH,Ukraine,,3164,Poltava,1874,81,15,15,3,1874_81_15_15,
2014-07-15,Milk - Retail,L,milk and dairy,8.2733,UAH,Ukraine,,3164,Poltava,1874,81,15,15,3,1874_81_15_15,
2014-08-15,Milk - Retail,L,milk and dairy,8.33,UAH,Ukraine,,3164,Poltava,1874,81,15,15,3,1874_81_15_15,
2014-09-15,Milk - Retail,L,milk and dairy,8.6167,UAH,Ukraine,,3164,Poltava,1874,81,15,15,3,1874_81_15_15,
2014-10-15,Milk - Retail,L,milk and dairy,8.8067,UAH,Ukraine,,3164,Poltava,1874,81,15,15,3,1874_81_15_15,
